"id","code","name","active","street","street2","city","zip","country/id","phone","fax","state","email","clearing","bic","ccp"
"__setup__.res_bank_4467","","CREDIT SUISSE (5)","true","Piazza Stefano Franscini","","Faido","6760","base.ch","091 873 59 11","091 866 10 66","","","","CRESCHZZ67B",""
"__setup__.res_bank_4468","","CREDIT SUISSE (5)","true","Gundeldingen, Güterstrasse 253","","Basel","4018","base.ch","061 335 34 34","061 335 34 55","","","","CRESCHZZ40E",""
"__setup__.res_bank_4469","","CREDIT SUISSE (5)","true","Baselstrasse 12","","Laufen","4242","base.ch","061 765 23 23","061 765 23 55","","","","CRESCHZZ42A",""
"__setup__.res_bank_4470","","CREDIT SUISSE (5)","true","Oerlikon, Albert-Näf-Platz","","Zürich","8050","base.ch","044 317 41 11","044 317 45 00","","","","CRESCHZZ81G",""
"__setup__.res_bank_4471","","CREDIT SUISSE (5)","true","Place de la Paix 1","","Montreux 1","1820","base.ch","021 962 76 11","021 963 53 62","","","","CRESCHZZ18S",""
"__setup__.res_bank_4472","","CREDIT SUISSE (5)","true","Centre Commercial","","Lignon, Le","1219","base.ch","022 979 34 34","022 796 03 65","","","","CRESCHZZ12X",""
"__setup__.res_bank_4473","","CREDIT SUISSE (5)","true","Immeuble Grand-Place","","Crans-sur-Sierre","3963","base.ch","027 485 85 11","027 485 85 95","","","","CRESCHZZ39T",""
"__setup__.res_bank_4474","","CREDIT SUISSE (5)","true","Hauptstrasse 40","","Oensingen","4702","base.ch","062 388 07 88","062 396 14 55","","","","CRESCHZZ47A",""
"__setup__.res_bank_4475","","CREDIT SUISSE (5)","true","Bahnhofstrasse 22 - 28","","Schaffhausen","8201","base.ch","052 630 44 44","052 630 43 85","","","","CRESCHZZ82R",""
"__setup__.res_bank_4476","","CREDIT SUISSE (5)","true","Rue Centrale 47","","Moutier","2740","base.ch","032 494 59 45","032 494 59 46","","","","CRESCHZZ27I",""
"__setup__.res_bank_4477","","CREDIT SUISSE (5)","true","Petite-Lancy, Route de Chancy 59","","Genève 70","1211","base.ch","022 391 31 31","022 392 30 90","","","","CRESCHZZ12Y",""
"__setup__.res_bank_4478","","CREDIT SUISSE (5)","true","Petit-Saconnex, Av. Louis-Casaï 27","","Genève 70","1211","base.ch","022 979 12 00","","","","","CRESCHZZ12Z",""
"__setup__.res_bank_4479","","CREDIT SUISSE (5)","true","Hauptstrasse 36","","Reinach BL 1","4153","base.ch","061 715 32 32","061 715 32 55","","","","CRESCHZZ41S",""
"__setup__.res_bank_4926","","Zürcher Kantonalbank","true","","","Horgen 1","8810","base.ch","044 727 27 27","","","","","ZKBKCHZZ80A",""
"__setup__.res_bank_4481","","CREDIT SUISSE (5)","true","Rue Centrale 47","","Moutier","2740","base.ch","032 494 59 45","032 494 59 46","","","","CRESCHZZ27F",""
"__setup__.res_bank_4482","","CREDIT SUISSE (5)","true","Casa Comunale","","Vira","6574","base.ch","091 785 96 11","091 795 25 38","","","","CRESCHZZ65V",""
"__setup__.res_bank_4483","","CREDIT SUISSE (5)","true","Avenue de la Gare 21","","Martigny 1","1920","base.ch","027 721 11 11","027 721 12 11","","","","CRESCHZZ19R",""
"__setup__.res_bank_4484","","CREDIT SUISSE (5)","true","Bahnhofstrasse 28","","Worb","3076","base.ch","031 838 41 41","031 838 41 85","","","","CRESCHZZ30F",""
"__setup__.res_bank_4485","","Neue Aargauer Bank","true","Zentralstrasse 53","","Wohlen AG","5610","base.ch","056 618 51 11","056 618 52 15","","","","AHHBCH22XXX",""
"__setup__.res_bank_4486","","CREDIT SUISSE (5)","true","Bahnhofstrasse 12","","Chur","7001","base.ch","081 255 60 11","081 255 61 50","","","","CRESCHZZ70S",""
"__setup__.res_bank_4487","","CREDIT SUISSE (5)","true","Rütistrasse 1","","Wald ZH","8636","base.ch","055 256 76 76","055 256 76 77","","","","CRESCHZZ86D",""
"__setup__.res_bank_4488","","CREDIT SUISSE (5)","true","Zentralstrasse 42","","Biel/Bienne","2501","base.ch","032 329 52 52","032 322 18 58","","","","CRESCHZZ25C",""
"__setup__.res_bank_4489","","CREDIT SUISSE (5)","true","Rue du Simplon 50","","Vevey 1","1800","base.ch","021 925 01 11","021 921 90 87","","","","CRESCHZZ18R",""
"__setup__.res_bank_4490","","CREDIT SUISSE (5)","true","Hauptgasse 13","","Murten/Morat","3280","base.ch","026 672 88 11","026 672 88 99","","","","CRESCHZZ32B",""
"__setup__.res_bank_4491","","CREDIT SUISSE (5)","true","Avenue de la Gare 13","","Fribourg","1701","base.ch","026 350 91 11","026 350 95 00","","","","CRESCHZZ18P",""
"__setup__.res_bank_4492","","CREDIT SUISSE (5)","true","Rue du Simplon 50","","Vevey 1","1800","base.ch","021 925 01 11","021 921 90 87","","","","CRESCHZZ18R",""
"__setup__.res_bank_4493","","CREDIT SUISSE (5)","true","Schwarzenburgstrasse 235","","Köniz","3098","base.ch","031 978 44 44","031 978 44 85","","","","CRESCHZZ30E",""
"__setup__.res_bank_4494","","CREDIT SUISSE (5)","true","Eaux-Vives, Rue Versonnex 11","","Genève 70","1211","base.ch","022 707 71 11","022 707 71 15","","","","CRESCHZZ13A",""
"__setup__.res_bank_4495","","CREDIT SUISSE (5)","true","Avenue Général-Guisan 6","","Sierre/Siders","3960","base.ch","027 452 31 11","027 452 32 10","","","","CRESCHZZ39S",""
"__setup__.res_bank_4496","","CREDIT SUISSE (5)","true","Zürcherstrasse 110","","Oberengstringen","8102","base.ch","044 751 83 11","044 751 83 12","","","","CRESCHZZ81E",""
"__setup__.res_bank_4497","","CREDIT SUISSE (5)","true","Bankstrasse 22","","Glarus","8750","base.ch","055 646 21 11","055 646 22 20","","","","CRESCHZZ87M",""
"__setup__.res_bank_4498","","Neue Aargauer Bank","true","Landstrasse 81","","Wettingen 3","5430","base.ch","056 437 15 11","056 437 15 12","","","","AHHBCH22XXX",""
"__setup__.res_bank_4499","","CREDIT SUISSE (5)","true","Immeuble Grand-Place","","Crans-sur-Sierre","3963","base.ch","027 485 85 11","027 485 85 95","","","","CRESCHZZ39T",""
"__setup__.res_bank_4500","","CREDIT SUISSE (5)","true","Rue du Temple 5","","Payerne","1530","base.ch","026 662 06 11","026 662 06 40","","","","CRESCHZZ15C",""
"__setup__.res_bank_4501","","CREDIT SUISSE (5)","true","Am Marktplatz","","Grenchen 1","2540","base.ch","032 654 23 23","032 652 22 65","","","","CRESCHZZ25S",""
"__setup__.res_bank_4502","","CREDIT SUISSE (5)","true","Wiedikon, Birmensdorferstrasse 140","","Zürich","8036","base.ch","044 456 42 11","044 456 43 43","","","","CRESCHZZ80Z",""
"__setup__.res_bank_4503","","CREDIT SUISSE (5)","true","St. Leonhardstrasse 3","","St. Gallen","9001","base.ch","071 226 31 11","071 226 34 34","","","","CRESCHZZ90C",""
"__setup__.res_bank_4504","","CREDIT SUISSE (5)","true","Rue de Seyon 12","","Neuchâtel","2001","base.ch","032 720 95 11","032 720 99 50","","","","CRESCHZZ25F",""
"__setup__.res_bank_4505","","CREDIT SUISSE (5)","true","Gerliswilstrasse 71","","Emmenbrücke 1","6021","base.ch","041 268 62 68","041 268 61 90","","","","CRESCHZZ60S",""
"__setup__.res_bank_4506","","CREDIT SUISSE (5)","true","Via Leoncavallo 27","","Brissago","6614","base.ch","091 786 15 11","091 793 25 10","","","","CRESCHZZ66F",""
"__setup__.res_bank_4507","","CREDIT SUISSE (5)","true","Rue des Remparts 16","","Yverdon-les-Bains","1401","base.ch","024 423 84 11","024 425 29 00","","","","CRESCHZZ14R",""
"__setup__.res_bank_4508","","CREDIT SUISSE (5)","true","Rue du Temple 2","","Porrentruy","2900","base.ch","032 465 99 11","032 465 99 12","","","","CRESCHZZ29A",""
"__setup__.res_bank_4509","","CREDIT SUISSE (5)","true","Dorfstrasse 13","","Baar","6341","base.ch","041 727 94 94","041 727 94 95","","","","CRESCHZZ63S",""
"__setup__.res_bank_4510","","CREDIT SUISSE (5)","true","Bahnhofstrasse 17","","Zug","6301","base.ch","041 727 99 22","041 727 99 43","","","","CRESCHZZ63R",""
"__setup__.res_bank_4511","","CREDIT SUISSE (5)","true","Hauptstrasse 33","","Kreuzlingen 1","8280","base.ch","071 677 44 44","071 677 43 24","","","","CRESCHZZ82S",""
"__setup__.res_bank_4512","","CREDIT SUISSE (5)","true","Rue de Bernex 293","","Bernex","1233","base.ch","022 850 94 00","022 757 62 71","","","","CRESCHZZ12Q",""
"__setup__.res_bank_4513","","CREDIT SUISSE (5)","true","Postplatz 11","","Schwyz","6431","base.ch","041 819 61 11","041 819 62 89","","","","CRESCHZZ64R",""
"__setup__.res_bank_4514","","CREDIT SUISSE (5)","true","Bälliz 36","","Thun","3601","base.ch","033 225 28 25","033 225 28 50","","","","CRESCHZZ36R",""
"__setup__.res_bank_4515","","CREDIT SUISSE (5)","true","Seestrasse 15","","Hergiswil NW","6052","base.ch","041 632 67 67","041 632 67 50","","","","CRESCHZZ61A",""
"__setup__.res_bank_4516","","CREDIT SUISSE (5)","true","Riedmattstrasse 12","","Ebikon","6030","base.ch","041 445 72 72","041 445 72 00","","","","CRESCHZZ60T",""
"__setup__.res_bank_4517","","CREDIT SUISSE (5)","true","Place du Marché 12","","Carouge GE","1227","base.ch","022 304 42 00","022 304 42 42","","","","CRESCHZZ12N",""
"__setup__.res_bank_4518","","Neue Aargauer Bank","true","Handelshof","","Reinach AG","5734","base.ch","062 765 11 11","062 765 11 22","","","","AHHBCH22XXX",""
"__setup__.res_bank_4519","","CREDIT SUISSE (5)","true","Avenue de la Gare 21","","Martigny 1","1920","base.ch","027 721 11 11","027 721 12 11","","","","CRESCHZZ19R",""
"__setup__.res_bank_4520","","CREDIT SUISSE (5)","true","Thônex, Rue de Genève 91","","Genève 70","1225","base.ch","022 869 81 11","022 869 81 00","","","","CRESCHZZ12R",""
"__setup__.res_bank_4521","","CREDIT SUISSE (5)","true","Spalenberg 65","","Basel","4001","base.ch","061 277 88 11","061 277 89 00","","","","CRESCHZZ40D",""
"__setup__.res_bank_4522","","CREDIT SUISSE (5)","true","Bahnhofstrasse 12","","Lyss","3250","base.ch","032 387 88 88","032 384 70 45","","","","CRESCHZZ32A",""
"__setup__.res_bank_4523","","CREDIT SUISSE (5)","true","Zürichstrasse 55","","Affoltern am Albis","8910","base.ch","044 762 65 65","044 762 65 66","","","","CRESCHZZ89A",""
"__setup__.res_bank_4524","","CREDIT SUISSE (5)","true","Rheinstrasse 8","","Liestal","4410","base.ch","061 925 71 11","061 925 72 05","","","","CRESCHZZ44R",""
"__setup__.res_bank_4525","","CREDIT SUISSE (5)","true","Grenzstrasse 11","","St. Margrethen SG","9430","base.ch","071 747 63 63","071 747 63 00","","","","CRESCHZZ94S",""
"__setup__.res_bank_4526","","CREDIT SUISSE (5)","true","Grand-Rue 28","","Romont FR","1680","base.ch","026 652 95 11","026 652 95 35","","","","CRESCHZZ16B",""
"__setup__.res_bank_4527","","CREDIT SUISSE (5)","true","Bahnhofstrasse 13","","Brig/Brigue","3900","base.ch","027 922 91 11","027 922 91 81","","","","CRESCHZZ39R",""
"__setup__.res_bank_4528","","CREDIT SUISSE (5)","true","Marktgasse 29","","Langenthal","4900","base.ch","062 916 59 59","062 923 23 80","","","","CRESCHZZ49R",""
"__setup__.res_bank_4529","","CREDIT SUISSE (5)","true","Bernstrasse 34","","Ostermundigen","3072","base.ch","031 939 72 22","031 931 96 15","","","","CRESCHZZ30T",""
"__setup__.res_bank_4530","","CREDIT SUISSE (5)","true","Hauptstrasse 16","","Düdingen","3186","base.ch","026 492 67 26","026 492 67 27","","","","CRESCHZZ31A",""
"__setup__.res_bank_4531","","CREDIT SUISSE (5)","true","Grand-Rue 52","","Morges 1","1110","base.ch","021 804 78 11","021 802 16 09","","","","CRESCHZZ11R",""
"__setup__.res_bank_4532","","CREDIT SUISSE (5)","true","Poststrasse 5","","Sarnen","6060","base.ch","041 666 78 78","041 666 78 00","","","","CRESCHZZ60P",""
"__setup__.res_bank_4533","","CREDIT SUISSE (5)","true","Bahnhofpaltz","","Zermatt","3920","base.ch","027 966 32 66","027 967 42 46","","","","CRESCHZZ39R",""
"__setup__.res_bank_4534","","CREDIT SUISSE (5)","true","Rue de la Gare 4","","Saignelégier","2350","base.ch","032 952 19 20","032 952 19 21","","","","CRESCHZZ27M",""
"__setup__.res_bank_4535","","CREDIT SUISSE (5)","true","St. Leonhardstrasse 33","","St. Gallen","9001","base.ch","071 226 31 11","071 226 34 34","","","","CRESCHZZ90R",""
"__setup__.res_bank_4536","","CREDIT SUISSE (5)","true","Bankplatz 3","","Frauenfeld","8500","base.ch","052 728 66 11","052 728 66 66","","","","CRESCHZZ85R",""
"__setup__.res_bank_4537","","CREDIT SUISSE (5)","true","Place du Marché 5","","St-Imier","2610","base.ch","032 942 33 11","032 942 33 50","","","","CRESCHZZ26B",""
"__setup__.res_bank_4538","","CREDIT SUISSE (5)","true","Via Maistra 5","","St. Moritz 1","7500","base.ch","081 837 81 11","081 837 83 00","","","","CRESCHZZ75R",""
"__setup__.res_bank_4539","","CREDIT SUISSE (5)","true","Bahnhofstrasse 22 - 28","","Schaffhausen","8201","base.ch","052 630 44 44","052 630 43 85","","","","CRESCHZZ82R",""
"__setup__.res_bank_4540","","CREDIT SUISSE (5)","true","Wengistrasse 2","","Solothurn","4502","base.ch","032 624 52 52","032 624 52 47","","","","CRESCHZZ45R",""
"__setup__.res_bank_4541","","CREDIT SUISSE (5)","true","Rue H.-F.-Sandoz 24","","Tavannes","2710","base.ch","032 482 63 11","032 482 63 78","","","","CRESCHZZ27N",""
"__setup__.res_bank_4542","","CREDIT SUISSE (5)","true","Gotthardstrasse 21","","Thalwil","8801","base.ch","044 723 91 11","044 723 91 12","","","","CRESCHZZ88R",""
"__setup__.res_bank_4543","","CREDIT SUISSE (5)","true","Grand-Rue 129","","Tramelan","2720","base.ch","032 486 92 11","032 486 92 12","","","","CRESCHZZ27O",""
"__setup__.res_bank_4544","","CREDIT SUISSE (5)","true","Bankstrasse 5","","Uster 1","8610","base.ch","044 905 23 11","044 905 23 76","","","","CRESCHZZ86E",""
"__setup__.res_bank_4545","","CREDIT SUISSE (5)","true","Friedbergstrasse 9","","Wädenswil","8820","base.ch","044 783 31 11","044 783 33 11","","","","CRESCHZZ88T",""
"__setup__.res_bank_4546","","CREDIT SUISSE (5)","true","Bankstrasse 1","","Weinfelden","8570","base.ch","071 626 42 11","071 626 42 22","","","","CRESCHZZ85S",""
"__setup__.res_bank_4547","","CREDIT SUISSE (5)","true","Bahnhofstrasse 58","","Wetzikon ZH 1","8620","base.ch","044 931 55 11","044 931 56 01","","","","CRESCHZZ86S",""
"__setup__.res_bank_4548","","CREDIT SUISSE (5)","true","Obere Bahnhofstrasse 33","","Wil SG 1","9500","base.ch","071 913 77 77","071 913 77 90","","","","CRESCHZZ95R",""
"__setup__.res_bank_4549","","CREDIT SUISSE (5)","true","Stadthausstrasse 16","","Winterthur","8401","base.ch","052 260 11 11","052 260 12 96","","","","CRESCHZZ84R",""
"__setup__.res_bank_4550","","CREDIT SUISSE (5)","true","Bahnhofstrasse 53","","Zürich","8021","base.ch","044 229 41 11","044 211 81 84","","","","CRESCHZZ80Q",""
"__setup__.res_bank_4551","","CREDIT SUISSE (5)","true","Altstetten, Badenerstrasse 697","","Zürich","8048","base.ch","044 436 11 11","044 436 11 12","","","","CRESCHZZ80S",""
"__setup__.res_bank_4552","","CREDIT SUISSE (5)","true","Wiedikon, Birmensdorferstrasse 140","","Zürich","8039","base.ch","044 456 42 11","044 456 43 43","","","","CRESCHZZ80Z",""
"__setup__.res_bank_4553","","CREDIT SUISSE (5)","true","Aussersihl, Badenerstrasse 50","","Zürich","8021","base.ch","044 295 31 11","044 295 32 00","","","","CRESCHZZ80I",""
"__setup__.res_bank_4554","","CREDIT SUISSE (5)","true","","","Zürich","8070","base.ch","044 268 84 11","044 268 84 12","","","","CRESCHZZ80J",""
"__setup__.res_bank_4555","","CREDIT SUISSE (5)","true","Oerlikon, Albert-Näf-Platz","","Zürich","8050","base.ch","044317 41 11","044 317 45 00","","","","CRESCHZZ80J",""
"__setup__.res_bank_4556","","CREDIT SUISSE (5)","true","Schaffhauserp. Weinbergstrasse 161","","Zürich","8042","base.ch","044 360 81 11","044 360 81 12","","","","CRESCHZZ80X",""
"__setup__.res_bank_4557","","CREDIT SUISSE (5)","true","Seefeld, Seefeldstrasse 1","","Zürich","8034","base.ch","044 268 14 14","044 268 14 15","","","","CRESCHZZ80Y",""
"__setup__.res_bank_4558","","CREDIT SUISSE (5)","true","Horgen Oberdorf, Neugasse 10","","Zürich","8070","base.ch","0848 80 70 61","","","","","CRESCHZZ81Z",""
"__setup__.res_bank_4559","","CREDIT SUISSE (5)","true","Schaffhauserplatz, Weinbergstr. 161","","Zürich","8042","base.ch","044 360 81 11","044 360 81 12","","","","CRESCHZZ80X",""
"__setup__.res_bank_4560","","CREDIT SUISSE (5)","true","Wiedikon, Birmensdorferstrasse 140","","Zürich","8036","base.ch","044 456 42 11","044 456 43 43","","","","CRESCHZZ80Z",""
"__setup__.res_bank_4561","","CREDIT SUISSE (5)","true","Via G. Vegezzi 1","","Lugano","6901","base.ch","091 802 51 11","091 802 58 60","","","","CRESCHZZ69R",""
"__setup__.res_bank_4562","","CREDIT SUISSE (5)","true","Bahnhofstrasse 48","","Buchs SG","9470","base.ch","081 755 66 11","081 755 66 55","","","","CRESCHZZ94R",""
"__setup__.res_bank_4563","","CREDIT SUISSE (5)","true","Place de la Paix 1","","Montreux 1","1820","base.ch","021 962 76 11","021 963 53 62","","","","CRESCHZZ18S",""
"__setup__.res_bank_4564","","CREDIT SUISSE (5)","true","Bahnhofstrasse 11","","Pratteln 1","4133","base.ch","061 826 15 15","061 826 15 51","","","","CRESCHZZ41R",""
"__setup__.res_bank_4565","","CREDIT SUISSE (5)","true","Bahnhofstrasse 28","","Bülach","8180","base.ch","044 872 21 11","044 872 22 12","","","","CRESCHZZ81R",""
"__setup__.res_bank_4566","","CREDIT SUISSE (5)","true","Avenue Léopold-Robert 58","","Chaux-de-Fonds, La","2301","base.ch","032 911 97 11","032 911 97 19","","","","CRESCHZZ23R",""
"__setup__.res_bank_4567","","CREDIT SUISSE (5)","true","Avenue du Midi 12","","Sion/Sitten","1951","base.ch","027 329 71 11","027 329 71 79","","","","CRESCHZZ19S",""
"__setup__.res_bank_4568","","CREDIT SUISSE (5)","true","Froburgstrasse 1-5","","Olten","4601","base.ch","062 205 65 11","062 205 65 12","","","","CRESCHZZ46R",""
"__setup__.res_bank_4569","","CREDIT SUISSE (5)","true","Bahnhofstrasse 12","","Chur","7001","base.ch","081 255 60 11","081 255 61 50","","","","CRESCHZZ10S",""
"__setup__.res_bank_4570","","CREDIT SUISSE (5)","true","Place de la Gare 1","","Pully","1009","base.ch","021 721 73 73","021 729 40 37","","","","CRESCHZZ10S",""
"__setup__.res_bank_4571","","Neue Aargauer Bank","true","Bahnhofstrasse 49","","Aarau","5001","base.ch","062 838 80 80","062 838 82 80","","","","AHHBCH22XXX",""
"__setup__.res_bank_4572","","CREDIT SUISSE (5)","true","Bahnhofplatz 84","","Burgdorf","3401","base.ch","034 428 63 63","034 423 17 89","","","","CRESCHZZ34R",""
"__setup__.res_bank_4573","","CREDIT SUISSE (5)","true","Zürichstrasse 8","","Dübendorf","8600","base.ch","044 802 11 33","044 820 13 09","","","","CRESCHZZ86R",""
"__setup__.res_bank_4574","","CREDIT SUISSE (5)","true","Rue du Lion d'Or 5 - 7","","Lausanne","1002","base.ch","021 340 11 11","021 340 33 33","","","","CRESCHZZ10C",""
"__setup__.res_bank_4575","","Neue Aargauer Bank","true","Bahnhofplatz 1","","Baden","5401","base.ch","056 204 11 11","056 204 11 12","","","","AHHBCH22XXX",""
"__setup__.res_bank_4576","","CREDIT SUISSE (5)","true","Via Lugano","","Ponte Tresa","6988","base.ch","091 611 86 11","091 606 26 88","","","","CRESCHZZ69S",""
"__setup__.res_bank_4577","","CREDIT SUISSE (5)","true","Via San Salvatore 3","","Paradiso","6902","base.ch","091 960 56 11","091 960 56 37","","","","CRESCHZZ69G",""
"__setup__.res_bank_4578","","CREDIT SUISSE (5)","true","Piazza G. Canevascini","","Tenero","6598","base.ch","091 735 13 11","091 745 18 59","","","","CRESCHZZ65E",""
"__setup__.res_bank_4579","","CREDIT SUISSE (5)","true","Bundesplatz 2","","Bern","3001","base.ch","031 358 81 11","031 358 71 11","","","","CRESCHZZ30S",""
"__setup__.res_bank_4580","","CREDIT SUISSE (5)","true","Rathausplatz 19","","Stein am Rhein","8260","base.ch","052 742 22 22","052 741 44 61","","","","CRESCHZZ82D",""
"__setup__.res_bank_4581","","CREDIT SUISSE (5)","true","Rue de la Gare 45","","Nyon","1260","base.ch","022 994 81 11","022 994 81 80","","","","CRESCHZZ12O",""
"__setup__.res_bank_4582","","CREDIT SUISSE (5)","true","Märtplatz 1","","Effretikon","8307","base.ch","052 354 62 62","052 354 62 63","","","","CRESCHZZ83D",""
"__setup__.res_bank_4583","","CREDIT SUISSE (5)","true","Schaffhauserstrasse 144","","Kloten","8302","base.ch","044 804 71 71","044 804 71 70","","","","CRESCHZZ83R",""
"__setup__.res_bank_4584","","CREDIT SUISSE (5)","true","Rue de Seyon 12","","Neuchâtel","2001","base.ch","032 720 95 11","032 720 99 50","","","","CRESCHZZ20R",""
"__setup__.res_bank_4585","","CREDIT SUISSE (5)","true","Via Mezzana 31 a","","Losone","6616","base.ch","091 785 75 11","091 791 19 02","","","","CRESCHZZ66D",""
"__setup__.res_bank_4586","","Neue Aargauer Bank","true","Hauptsitz Bahnhofstrasse 49","","Aarau","5001","base.ch","062 838 80 80","062 838 82 80","","","","AHHBCH22XXX",""
"__setup__.res_bank_4587","","Neue Aargauer Bank","true","Einkaufszentrum Telli","","Aarau","5004","base.ch","062 838 81 81","062 838 81 82","","","","AHHBCH22XXX",""
"__setup__.res_bank_4588","","Neue Aargauer Bank","true","Heinrich Wehrli-Strasse 5","","Buchs AG","5033","base.ch","062 834 41 41","062 834 41 42","","","","AHHBCH22XXX",""
"__setup__.res_bank_4589","","Neue Aargauer Bank","true","Mitteldorfstrasse 27","","Gränichen","5722","base.ch","062 855 28 28","062 855 28 29","","","","AHHBCH22XXX",""
"__setup__.res_bank_4590","","Neue Aargauer Bank","true","Tramstrasse 25","","Suhr","5034","base.ch","062 855 27 77","062 855 27 78","","","","AHHBCH22XXX",""
"__setup__.res_bank_4591","","Neue Aargauer Bank","true","Hauptstrasse 25","","Unterentfelden","5035","base.ch","062 737 29 11","062 737 29 29","","","","AHHBCH22XXX",""
"__setup__.res_bank_4592","","Neue Aargauer Bank","true","Hauptstrasse 21","","Unterkulm","5726","base.ch","062 768 78 78","062 768 78 79","","","","AHHBCH22XXX",""
"__setup__.res_bank_4593","","Neue Aargauer Bank","true","Hauptstrasse 24","","Döttingen","5312","base.ch","056 268 88 88","056 268 88 89","","","","AHHBCH22XXX",""
"__setup__.res_bank_4594","","Neue Aargauer Bank","true","Hauptstrasse 48","","Bad Zurzach","5330","base.ch","056 269 67 67","056 269 67 00","","","","AHHBCH22XXX",""
"__setup__.res_bank_4595","","Neue Aargauer Bank","true","Zürcherstrasse 109","","Neuenhof","5432","base.ch","056 416 30 30","056 416 30 31","","","","AHHBCH22XXX",""
"__setup__.res_bank_4596","","Neue Aargauer Bank","true","Shopping-Center","","Spreitenbach","8957","base.ch","056 418 55 70","056 418 55 12","","","","AHHBCH22XXX",""
"__setup__.res_bank_4597","","Neue Aargauer Bank","true","Landstrasse 81","","Wettingen","5430","base.ch","056 437 15 11","056 437 15 12","","","","AHHBCH22XXX",""
"__setup__.res_bank_4598","","Neue Aargauer Bank","true","Badenerstrasse 2","","Fislisbach","5442","base.ch","056 483 41 41","056 483 41 42","","","","AHHBCH22XXX",""
"__setup__.res_bank_4599","","Neue Aargauer Bank","true","Landstrasse 148","","Nussbaumen b. Baden","5415","base.ch","056 296 30 30","056 296 30 31","","","","AHHBCH22XXX",""
"__setup__.res_bank_4600","","Neue Aargauer Bank","true","Hauptstrasse 53","","Frick","5070","base.ch","062 865 15 15","062 867 15 16","","","","AHHBCH22XXX",""
"__setup__.res_bank_4601","","Neue Aargauer Bank","true","Winterthurerstrasse 2","","Laufenburg","5080","base.ch","062 869 45 45","062 869 45 80","","","","AHHBCH22XXX",""
"__setup__.res_bank_4602","","Neue Aargauer Bank","true","Bachstrasse 10","","Möhlin","4313","base.ch","061 855 71 71","061 855 71 00","","","","AHHBCH22XXX",""
"__setup__.res_bank_4603","","Neue Aargauer Bank","true","Langackerstrasse 1","","Stein AG","4332","base.ch","062 866 18 18","062 866 18 19","","","","AHHBCH22XXX",""
"__setup__.res_bank_4604","","Neue Aargauer Bank","true","Zürcherstrasse 8","","Bremgarten AG","5620","base.ch","056 648 20 60","056 648 20 61","","","","AHHBCH22XXX",""
"__setup__.res_bank_4605","","Neue Aargauer Bank","true","Aarauerstrasse 7","","Muri AG","5630","base.ch","056 675 70 70","056 675 70 71","","","","AHHBCH22XXX",""
"__setup__.res_bank_4606","","Neue Aargauer Bank","true","Belilikerstrasse 1","","Berikon-Mutschellen","8965","base.ch","056 648 41 61","056 648 41 62","","","","AHHBCH22XXX",""
"__setup__.res_bank_4607","","Neue Aargauer Bank","true","Dorfplatz","","Villmergen","5612","base.ch","056 618 30 40","056 618 30 41","","","","AHHBCH22XXX",""
"__setup__.res_bank_4608","","Neue Aargauer Bank","true","Pilatusstrasse 5","","Aarburg","4663","base.ch","062 787 47 47","062 787 47 48","","","","AHHBCH22XXX",""
"__setup__.res_bank_4609","","Neue Aargauer Bank","true","Brückenstrasse 2","","Murgenthal","4853","base.ch","062 917 33 33","062 917 33 44","","","","AHHBCH22XXX",""
"__setup__.res_bank_4610","","Neue Aargauer Bank","true","Bernstrasse 189","","Rothrist","4852","base.ch","062 785 88 88","062 785 88 77","","","","AHHBCH22XXX",""
"__setup__.res_bank_4611","","Neue Aargauer Bank","true","Bahnhofstrasse 3","","Turgi","5300","base.ch","056 201 70 70","056 201 70 71","","","","AHHBCH22XXX",""
"__setup__.res_bank_4612","","Neue Aargauer Bank","true","Zollrain 9","","Rheinfelden","4310","base.ch","061 836 72 72","061 836 72 00","","","","AHHBCH22XXX",""
"__setup__.res_bank_4613","","Neue Aargauer Bank","true","Bahnhofplatz 1","","Baden","5400","base.ch","056 204 11 11","056 204 12 12","","","","AHHBCH22XXX",""
"__setup__.res_bank_4614","","Neue Aargauer Bank","true","Hauptstrasse 1","","Brugg AG","5201","base.ch","056 462 71 11","056 462 77 11","","","","AHHBCH22XXX",""
"__setup__.res_bank_4615","","Neue Aargauer Bank","true","Zentralstrasse 53","","Wohlen AG","5610","base.ch","056 618 51 11","056 618 52 15","","","","AHHBCH22XXX",""
"__setup__.res_bank_4616","","Neue Aargauer Bank","true","Handelshof","","Reinach AG","5734","base.ch","062 765 11 11","062 765 11 22","","","","AHHBCH22XXX",""
"__setup__.res_bank_4617","","Neue Aargauer Bank","true","Bahnhofplatz 1","","Lenzburg","5600","base.ch","062 888 55 55","062 888 55 45","","","","AHHBCH22XXX",""
"__setup__.res_bank_4618","","Neue Aargauer Bank","true","Vordere Hauptgasse 68","","Zofingen","4800","base.ch","062 745 15 15","062 745 15 16","","","","AHHBCH22XXX",""
"__setup__.res_bank_4619","","Neue Aargauer Bank","true","Bahnhofstrasse 49","","Aarau","5001","base.ch","062 838 80 80","062 838 82 80","","","","AHHBCH22XXX",""
"__setup__.res_bank_4620","","Neue Aargauer Bank","true","Schulthess-Allee 1","","Brugg AG","5201","base.ch","056 462 71 11","056 462 77 11","","","","AHHBCH22XXX",""
